player,goals,assists,rating,minutes,match_id,date,performed,Player,Team,DOB,Zodiac,Element,Ruling Planet,surname,birth_date
pervis estupiñán,0,0,0.0,0,1208053,2024-09-14,0,,,,Aquarius,,,estupiñán,21-01-1998
igor júlio,0,0,0.0,0,1208053,2024-09-14,0,,,,,,,júlio,
adam webster,0,0,0.0,0,1208053,2024-09-14,0,,,,,,,webster,
jakub moder,0,0,0.0,0,1208053,2024-09-14,0,,,,,,,moder,
arijanet murić,0,0,9.2,90,1208053,2024-09-14,1,,,,,,,murić,
axel tuanzebe,0,0,7.9,90,1208053,2024-09-14,1,,,,,,,tuanzebe,
dara o'shea,0,0,8.2,90,1208053,2024-09-14,1,,,,,,,o'shea,
jacob greaves,0,0,7.7,90,1208053,2024-09-14,1,,,,,,,greaves,
leif davis,0,0,7.6,90,1208053,2024-09-14,1,,,,,,,davis,
sam morsy,0,0,6.6,84,1208053,2024-09-14,0,,,,,,,morsy,
kalvin phillips,0,0,6.9,90,1208053,2024-09-14,0,,,,,,,phillips,
wes burns,0,0,6.2,59,1208053,2024-09-14,0,,,,,,,burns,
omari hutchinson,0,0,6.3,85,1208053,2024-09-14,0,,,,,,,hutchinson,
sammie szmodics,0,0,6.2,59,1208053,2024-09-14,0,,,,,,,szmodics,
liam delap,0,0,6.3,59,1208053,2024-09-14,0,,,,Aquarius,,,delap,08-02-2003
jack clarke,0,0,6.7,31,1208053,2024-09-14,0,,,,,,,clarke,
chiedozie ogbene,0,0,6.6,31,1208053,2024-09-14,0,,,,,,,ogbene,
george hirst,0,0,6.7,31,1208053,2024-09-14,0,,,,,,,hirst,
massimo luongo,0,0,6.9,9,1208053,2024-09-14,0,,,,,,,luongo,
conor chaplin,0,0,6.7,9,1208053,2024-09-14,0,,,,,,,chaplin,
christian walton,0,0,0.0,0,1208053,2024-09-14,0,,,,,,,walton,
ben johnson,0,0,0.0,0,1208053,2024-09-14,0,,,,,,,johnson,
conor townsend,0,0,0.0,0,1208053,2024-09-14,0,,,,,,,townsend,
jens cajuste,0,0,0.0,0,1208053,2024-09-14,0,,,,,,,cajuste,
dean henderson,0,0,6.7,90,1208054,2024-09-14,0,,,,,,,henderson,
nathaniel clyne,0,0,6.9,64,1208054,2024-09-14,0,,,,,,,clyne,
marc guéhi,0,0,6.9,90,1208054,2024-09-14,0,,,,Cancer,,,guéhi,13-07-2000
maxence lacroix,0,0,7.0,90,1208054,2024-09-14,1,,,,,,,lacroix,
daniel muñoz,0,0,6.9,81,1208054,2024-09-14,0,,,,,,,muñoz,
adam wharton,0,0,7.3,90,1208054,2024-09-14,1,,,,,,,wharton,
cheick doucouré,0,0,7.2,45,1208054,2024-09-14,1,,,,,,,doucouré,
tyrick mitchell,0,1,7.3,89,1208054,2024-09-14,1,,,,,,,mitchell,
edward nketiah,0,0,7.2,90,1208054,2024-09-14,1,,,,,,,nketiah,
eberechi eze,0,0,7.7,90,1208054,2024-09-14,1,,,,Cancer,,,eze,29-06-1998
jean-philippe mateta,2,0,8.0,90,1208054,2024-09-14,1,,,,,,,mateta,
will hughes,0,0,6.9,45,1208054,2024-09-14,0,,,,,,,hughes,
daichi kamada,0,0,6.7,26,1208054,2024-09-14,0,,,,,,,kamada,
ismaïla sarr,0,0,7.2,9,1208054,2024-09-14,1,,,,Virgo,,,sarr,14-09-2002
jeffrey schlupp,0,0,0.0,1,1208054,2024-09-14,0,,,,,,,schlupp,
matt turner,0,0,0.0,0,1208054,2024-09-14,0,,,,,,,turner,
joel ward,0,0,0.0,0,1208054,2024-09-14,0,,,,,,,ward,
chris richards,0,0,0.0,0,1208054,2024-09-14,0,,,,,,,richards,
jefferson lerma,0,0,0.0,0,1208054,2024-09-14,0,,,,,,,lerma,
franco umeh,0,0,0.0,0,1208054,2024-09-14,0,,,,,,,umeh,
mads hermansen,0,0,6.9,90,1208054,2024-09-14,0,,,,,,,hermansen,
james justin,0,0,6.6,90,1208054,2024-09-14,0,,,,,,,justin,
wout faes,0,0,7.0,90,1208054,2024-09-14,1,,,,,,,faes,
caleb okoli,0,0,7.2,90,1208054,2024-09-14,1,,,,,,,okoli,
victor kristiansen,0,0,6.6,90,1208054,2024-09-14,0,,,,,,,kristiansen,
harry winks,0,0,6.7,90,1208054,2024-09-14,0,,,,,,,winks,
oliver skipp,0,0,6.3,90,1208054,2024-09-14,0,,,,,,,skipp,
jordan ayew,0,0,6.7,83,1208054,2024-09-14,0,,,,,,,ayew,
wilfred ndidi,0,2,8.2,76,1208054,2024-09-14,1,,,,,,,ndidi,
stephy mavididi,1,0,7.0,72,1208054,2024-09-14,1,,,,,,,mavididi,
jamie vardy,1,0,7.3,90,1208054,2024-09-14,1,,,,,,,vardy,
abdul fatawu issahaku,0,0,6.7,18,1208054,2024-09-14,0,,,,,,,issahaku,
hamza choudhury,0,0,6.5,14,1208054,2024-09-14,0,,,,,,,choudhury,
conor coady,0,0,5.9,13,1208054,2024-09-14,0,,,,,,,coady,
danny ward,0,0,0.0,0,1208054,2024-09-14,0,,,,,,,ward,
ricardo pereira,0,0,0.0,0,1208054,2024-09-14,0,,,,,,,pereira,
boubakary soumaré,0,0,0.0,0,1208054,2024-09-14,0,,,,,,,soumaré,
bilal el khannouss,0,0,0.0,0,1208054,2024-09-14,0,,,,,,,khannouss,
bobby decordova-reid,0,0,0.0,0,1208054,2024-09-14,0,,,,,,,decordova-reid,
facundo buonanotte,0,0,0.0,0,1208054,2024-09-14,0,,,,,,,buonanotte,
emiliano martínez,0,0,6.2,90,1208052,2024-09-14,0,,,,Virgo,,,martínez,02-09-1992
lamare bogarde,0,0,7.0,90,1208052,2024-09-14,1,,,,,,,bogarde,
ezri konsa,0,0,6.9,90,1208052,2024-09-14,0,,,,Scorpio,,,konsa,23-10-1997
pau torres,0,0,6.9,90,1208052,2024-09-14,0,,,,Capricorn,,,torres,16-01-1997
lucas digne,0,1,7.3,69,1208052,2024-09-14,1,,,,Cancer,,,digne,20-07-1993
amadou onana,0,0,6.2,45,1208052,2024-09-14,0,,,,Leo,,,onana,20-08-2001
youri tielemans,0,0,7.7,90,1208052,2024-09-14,1,,,,Taurus,,,tielemans,07-05-1997
john mcginn,0,0,7.2,89,1208052,2024-09-14,1,,,,Libra,,,mcginn,18-10-1994
morgan rogers,0,0,6.2,90,1208052,2024-09-14,0,,,,Leo,,,rogers,26-07-2002
jacob ramsey,0,0,6.7,69,1208052,2024-09-14,0,,,,Gemini,,,ramsey,28-05-2001
ollie watkins,2,0,8.6,84,1208052,2024-09-14,1,,,,Capricorn,,,watkins,30-12-1995
ross barkley,0,1,7.3,45,1208052,2024-09-14,1,,,,Sagittarius,,,barkley,05-12-1993
ian maatsen,0,0,6.7,21,1208052,2024-09-14,0,,,,Pisces,,,maatsen,10-03-2002
jhon durán,1,0,7.3,21,1208052,2024-09-14,1,,,,,,,durán,
emiliano buendía,0,0,6.3,13,1208052,2024-09-14,0,,,,,,,buendía,
jaden philogene-bidace,0,0,0.0,1,1208052,2024-09-14,0,,,,,,,philogene-bidace,
joe gauci,0,0,0.0,0,1208052,2024-09-14,0,,,,,,,gauci,
kosta nedeljković,0,0,0.0,0,1208052,2024-09-14,0,,,,,,,nedeljković,
diego carlos,0,0,0.0,0,1208052,2024-09-14,0,,,,,,,carlos,
kadan young,0,0,0.0,0,1208052,2024-09-14,0,,,,,,,young,
jordan pickford,0,0,6.9,90,1208052,2024-09-14,0,,,,,,,pickford,
ashley young,0,0,6.9,90,1208052,2024-09-14,0,,,,,,,young,
james tarkowski,0,0,6.9,90,1208052,2024-09-14,0,,,,,,,tarkowski,
michael keane,0,0,6.7,90,1208052,2024-09-14,0,,,,,,,keane,
vitaliy mykolenko,0,0,6.3,26,1208052,2024-09-14,0,,,,,,,mykolenko,
idrissa gueye,0,0,6.3,64,1208052,2024-09-14,0,,,,,,,gueye,
tim iroegbunam,0,0,6.3,81,1208052,2024-09-14,0,,,,,,,iroegbunam,
jack harrison,0,0,6.3,64,1208052,2024-09-14,0,,,,,,,harrison,
dwight mcneil,1,1,8.5,90,1208052,2024-09-14,1,,,,,,,mcneil,
iliman ndiaye,0,0,6.5,81,1208052,2024-09-14,0,,,,,,,ndiaye,
dominic calvert-lewin,1,0,6.9,90,1208052,2024-09-14,1,,,,,,,calvert-lewin,
james garner,0,0,6.6,64,1208052,2024-09-14,0,,,,,,,garner,
jake o'brien,0,0,6.2,26,1208052,2024-09-14,0,,,,,,,o'brien,
orel mangala,0,0,6.6,26,1208052,2024-09-14,0,,,,,,,mangala,
jesper lindstrøm,0,0,6.5,9,1208052,2024-09-14,0,,,,,,,lindstrøm,
beto,0,0,6.3,9,1208052,2024-09-14,0,,,,,,,beto,
joão virgínia,0,0,0.0,0,1208052,2024-09-14,0,,,,,,,virgínia,
roman quintyne,0,0,0.0,0,1208052,2024-09-14,0,,,,,,,quintyne,
harrison armstrong,0,0,0.0,0,1208052,2024-09-14,0,,,,,,,armstrong,
abdoulaye doucouré,0,0,0.0,0,1208052,2024-09-14,0,,,,,,,doucouré,
mark travers,0,0,7.0,90,1208051,2024-09-14,1,,,,,,,travers,
adam smith,0,0,6.6,75,1208051,2024-09-14,0,,,,,,,smith,
illia zabarnyi,0,0,6.6,90,1208051,2024-09-14,0,,,,Virgo,,,zabarnyi,01-09-2002
marcos senesi,0,0,6.7,90,1208051,2024-09-14,0,,,,,,,senesi,
miloš kerkez,0,0,6.9,90,1208051,2024-09-14,0,,,,Scorpio,,,kerkez,07-11-2003
lewis cook,0,0,6.9,90,1208051,2024-09-14,0,,,,Aquarius,,,cook,03-02-1997
ryan christie,0,0,7.2,68,1208051,2024-09-14,1,,,,Pisces,,,christie,22-02-1995
antoine semenyo,0,0,6.9,90,1208051,2024-09-14,0,,,,Capricorn,,,semenyo,07-01-2000
justin kluivert,0,0,7.2,75,1208051,2024-09-14,1,,,,Taurus,,,kluivert,05-05-1999
marcus tavernier,0,0,7.5,83,1208051,2024-09-14,1,,,,Aries,,,tavernier,22-03-1999
evanilson,0,0,7.0,68,1208051,2024-09-14,1,,,,Libra,,,evanilson,06-10-1999
alex scott,0,0,6.5,22,1208051,2024-09-14,0,,,,,,,scott,
luis sinisterra,0,0,6.5,22,1208051,2024-09-14,0,,,,,,,sinisterra,
julian araujo,0,0,6.3,15,1208051,2024-09-14,0,,,,,,,araujo,
philip billing,0,0,6.3,15,1208051,2024-09-14,0,,,,,,,billing,
enes ünal,0,0,7.0,14,1208051,2024-09-14,1,,,,,,,ünal,
will dennis,0,0,0.0,0,1208051,2024-09-14,0,,,,,,,dennis,
dean huijsen,0,0,0.0,0,1208051,2024-09-14,0,,,,Aries,,,huijsen,14-04-2005
james hill,0,0,0.0,0,1208051,2024-09-14,0,,,,,,,hill,
david brooks,0,0,0.0,0,1208051,2024-09-14,0,,,,Cancer,,,brooks,08-07-1997
robert sánchez,0,0,8.9,90,1208051,2024-09-14,1,robert sánchez,Chelsea,18-11-1997,Scorpio,Water,Mars,sánchez,18-11-1997
axel disasi,0,0,6.3,61,1208051,2024-09-14,0,,,,,,,disasi,
wesley fofana,0,0,7.3,90,1208051,2024-09-14,1,wesley fofana,Chelsea,17-12-2000,Sagittarius,Fire,Jupiter,fofana,17-12-2000
levi colwill,0,0,7.2,90,1208051,2024-09-14,1,,,,,,,colwill,
marc cucurella,0,0,6.9,90,1208051,2024-09-14,0,,,,Cancer,,,cucurella,22-07-1998
moisés caicedo,0,0,7.2,90,1208051,2024-09-14,1,,,,Scorpio,,,caicedo,02-11-2001
renato veiga,0,0,7.7,90,1208051,2024-09-14,1,,,,,,,veiga,
noni madueke,0,0,6.9,62,1208051,2024-09-14,0,noni madueke,Arsenal,10-03-2002,Pisces,Water,Jupiter,madueke,10-03-2002
cole palmer,0,0,7.2,90,1208051,2024-09-14,1,,,,Taurus,,,palmer,06-05-2002
pedro neto,0,0,6.3,45,1208051,2024-09-14,0,,,,Pisces,,,neto,09-03-2000
nicolas jackson,0,0,6.5,79,1208051,2024-09-14,0,,,,Gemini,,,jackson,20-06-2001
jadon sancho,0,1,7.2,45,1208051,2024-09-14,1,,,,,,,sancho,
joão félix,0,0,6.7,28,1208051,2024-09-14,0,,,,,,,félix,
tosin adarabioyo,0,0,6.9,29,1208051,2024-09-14,0,,,,,,,adarabioyo,
christopher nkunku,1,0,7.7,11,1208051,2024-09-14,1,,,,,,,nkunku,
filip jørgensen,0,0,0.0,0,1208051,2024-09-14,0,,,,,,,jørgensen,
benoît badiashile,0,0,0.0,0,1208051,2024-09-14,0,,,,Aries,,,badiashile,26-03-2001
cesare casadei,0,0,0.0,0,1208051,2024-09-14,0,,,,,,,casadei,
mykhaylo mudryk,0,0,0.0,0,1208051,2024-09-14,0,,,,,,,mudryk,
marc guiu,0,0,0.0,0,1208051,2024-09-14,0,,,,,,,guiu,
guglielmo vicario,0,0,7.3,90,1208059,2024-09-15,1,,,,Libra,,,vicario,07-10-1996
pedro porro,0,0,7.5,90,1208059,2024-09-15,1,,,,,,,porro,
cristian romero,0,0,7.3,90,1208059,2024-09-15,1,,,,Taurus,,,romero,27-04-1998
micky van de ven,0,0,6.9,90,1208059,2024-09-15,0,,,,,,,ven,
destiny udogie,0,0,6.9,90,1208059,2024-09-15,0,,,,Sagittarius,,,udogie,28-11-2002
dejan kulusevski,0,0,6.3,90,1208059,2024-09-15,0,,,,,,,kulusevski,
rodrigo bentancur,0,0,6.9,68,1208059,2024-09-15,0,,,,,,,bentancur,
james maddison,0,0,7.5,80,1208059,2024-09-15,1,,,,,,,maddison,
brennan johnson,0,0,7.0,68,1208059,2024-09-15,1,,,,,,,johnson,
dominic solanke,0,0,6.6,90,1208059,2024-09-15,0,,,,Virgo,,,solanke,14-09-1997
heung-min son,0,0,7.2,90,1208059,2024-09-15,1,,,,,,,son,
pape matar sarr,0,0,6.9,22,1208059,2024-09-15,0,,,,Virgo,,,sarr,14-09-2002
wilson odobert,0,0,6.6,22,1208059,2024-09-15,0,,,,Sagittarius,,,odobert,28-11-2004
timo werner,0,0,7.0,10,1208059,2024-09-15,1,,,,,,,werner,
fraser forster,0,0,0.0,0,1208059,2024-09-15,0,,,,,,,forster,
djed spence,0,0,0.0,0,1208059,2024-09-15,0,,,,,,,spence,
ben davies,0,0,0.0,0,1208059,2024-09-15,0,,,,,,,davies,
radu drăguşin,0,0,0.0,0,1208059,2024-09-15,0,,,,,,,drăguşin,
archie gray,0,0,0.0,0,1208059,2024-09-15,0,,,,Pisces,,,gray,12-03-2006
lucas bergvall,0,0,0.0,0,1208059,2024-09-15,0,,,,,,,bergvall,
david raya,0,0,8.2,90,1208059,2024-09-15,1,david raya,Arsenal,15-09-1995,Virgo,Earth,Mercury,raya,15-09-1995
ben white,0,0,7.2,90,1208059,2024-09-15,1,,,,,,,white,
william saliba,0,0,7.0,90,1208059,2024-09-15,1,william saliba,Arsenal,24-03-2001,Aries,Fire,Mars,saliba,24-03-2001
gabriel magalhães,1,0,8.0,90,1208059,2024-09-15,1,gabriel magalhães,Arsenal,19-12-1997,Sagittarius,Fire,Jupiter,magalhães,19-12-1997
jurriën timber,0,0,6.9,90,1208059,2024-09-15,0,jurriën timber,Arsenal,17-06-2001,Gemini,Air,Mercury,timber,17-06-2001
thomas partey,0,0,7.3,90,1208059,2024-09-15,1,,,,Gemini,,,partey,13-06-1993
jorginho,0,0,6.2,90,1208059,2024-09-15,0,,,,,,,jorginho,
gabriel martinelli,0,0,7.3,80,1208059,2024-09-15,1,,,,Gemini,,,martinelli,18-06-2001
bukayo saka,0,1,7.5,86,1208059,2024-09-15,1,,,,,,,saka,
kai havertz,0,0,7.2,90,1208059,2024-09-15,1,kai havertz,Arsenal,11-06-1999,Gemini,Air,Mercury,havertz,11-06-1999
leandro trossard,0,0,7.0,80,1208059,2024-09-15,1,leandro trossard,Arsenal,04-12-1994,Sagittarius,Fire,Jupiter,trossard,04-12-1994
raheem sterling,0,0,6.5,10,1208059,2024-09-15,0,,,,,,,sterling,
gabriel jesus,0,0,6.5,10,1208059,2024-09-15,0,gabriel jesus,Arsenal,03-04-1997,Aries,Fire,Mars,jesus,03-04-1997
ethan nwaneri,0,0,6.9,10,1208059,2024-09-15,0,,,,,,,nwaneri,
neto,0,0,0.0,0,1208059,2024-09-15,0,neto,Chelsea,09-03-2000,Pisces,Water,Jupiter,neto,09-03-2000
maldini kacurri,0,0,0.0,0,1208059,2024-09-15,0,,,,,,,kacurri,
jakub kiwior,0,0,0.0,0,1208059,2024-09-15,0,,,,,,,kiwior,
ayden heaven,0,0,0.0,0,1208059,2024-09-15,0,,,,,,,heaven,
myles lewis-skelly,0,0,0.0,0,1208059,2024-09-15,0,,,,,,,lewis-skelly,
ismeal kabia,0,0,0.0,0,1208059,2024-09-15,0,,,,,,,kabia,
sam johnstone,0,0,7.0,90,1208060,2024-09-15,1,,,,,,,johnstone,
nélson semedo,0,0,6.5,77,1208060,2024-09-15,0,,,,,,,semedo,
yerson mosquera,0,0,7.3,90,1208060,2024-09-15,1,,,,,,,mosquera,
craig dawson,0,0,6.7,90,1208060,2024-09-15,0,,,,,,,dawson,
rayan aït nouri,0,0,7.2,86,1208060,2024-09-15,1,,,,,,,nouri,
mario lemina,1,0,8.3,90,1208060,2024-09-15,1,,,,,,,lemina,
andré,0,0,7.2,77,1208060,2024-09-15,1,,,,,,,andré,
joão gomes,0,0,7.2,90,1208060,2024-09-15,1,,,,,,,gomes,
jean-ricner bellegarde,0,0,6.6,70,1208060,2024-09-15,0,,,,,,,bellegarde,
matheus cunha,0,0,7.2,90,1208060,2024-09-15,1,matheus cunha,Man United,27-05-1999,Gemini,Air,Mercury,cunha,27-05-1999
jørgen strand larsen,0,1,6.9,86,1208060,2024-09-15,1,,,,,,,larsen,
hee-chan hwang,0,0,6.3,20,1208060,2024-09-15,0,,,,,,,hwang,
matt doherty,0,0,6.5,13,1208060,2024-09-15,0,,,,,,,doherty,
tommy doyle,0,0,6.7,13,1208060,2024-09-15,0,,,,,,,doyle,
carlos borges,0,0,6.9,13,1208060,2024-09-15,0,,,,,,,borges,
gonçalo guedes,0,0,6.3,13,1208060,2024-09-15,0,,,,,,,guedes,
josé sá,0,0,0.0,0,1208060,2024-09-15,0,,,,,,,sá,
santiago bueno,0,0,0.0,0,1208060,2024-09-15,0,,,,,,,bueno,
rodrigo gomes,0,0,0.0,0,1208060,2024-09-15,0,,,,,,,gomes,
pablo sarabia,0,0,0.0,0,1208060,2024-09-15,0,,,,,,,sarabia,
nick pope,0,0,7.2,90,1208060,2024-09-15,1,,,,Aries,,,pope,19-04-1992
valentino livramento,0,0,6.6,64,1208060,2024-09-15,0,,,,Scorpio,,,livramento,12-11-2002
fabian schär,1,0,7.7,90,1208060,2024-09-15,1,,,,Sagittarius,,,schär,20-12-1991
dan burn,0,0,7.2,90,1208060,2024-09-15,1,,,,Taurus,,,burn,09-05-1992
lewis hall,0,0,7.3,90,1208060,2024-09-15,1,,,,Virgo,,,hall,08-09-2004
sean longstaff,0,0,6.2,45,1208060,2024-09-15,0,,,,,,,longstaff,
bruno guimarães,0,1,7.0,87,1208060,2024-09-15,1,,,,Scorpio,,,guimarães,16-11-1997
joelinton,0,0,6.5,45,1208060,2024-09-15,0,,,,Leo,,,joelinton,14-08-1996
jacob murphy,0,0,6.3,90,1208060,2024-09-15,0,,,,Pisces,,,murphy,24-02-1995
alexander isak,0,0,6.7,45,1208060,2024-09-15,0,,,,Virgo,,,isak,21-09-1999
anthony gordon,0,0,7.2,90,1208060,2024-09-15,1,,,,Pisces,,,gordon,24-02-2001
sandro tonali,0,0,7.2,45,1208060,2024-09-15,1,,,,Taurus,,,tonali,08-05-2000
harvey barnes,1,0,7.3,45,1208060,2024-09-15,1,,,,Sagittarius,,,barnes,09-12-1997
joe willock,0,1,7.7,45,1208060,2024-09-15,1,,,,Leo,,,willock,20-08-1999
kieran trippier,0,0,6.7,26,1208060,2024-09-15,0,,,,Virgo,,,trippier,19-09-1990
lloyd kelly,0,0,6.3,12,1208060,2024-09-15,0,,,,,,,kelly,
martin dúbravka,0,0,0.0,0,1208060,2024-09-15,0,,,,,,,dúbravka,
emil krafth,0,0,0.0,0,1208060,2024-09-15,0,,,,,,,krafth,
william osula,0,0,0.0,0,1208060,2024-09-15,0,,,,,,,osula,
miguel almirón,0,0,0.0,0,1208060,2024-09-15,0,,,,,,,almirón,
david raya,0,0,7.7,90,1208041,2024-08-31,1,david raya,Arsenal,15-09-1995,Virgo,Earth,Mercury,raya,15-09-1995
benjamin white,0,0,7.3,90,1208041,2024-08-31,1,,,,,,,white,
william saliba,0,0,7.3,90,1208041,2024-08-31,1,william saliba,Arsenal,24-03-2001,Aries,Fire,Mars,saliba,24-03-2001
gabriel magalhães,0,0,7.3,90,1208041,2024-08-31,1,gabriel magalhães,Arsenal,19-12-1997,Sagittarius,Fire,Jupiter,magalhães,19-12-1997
jurriën timber,0,0,6.7,80,1208041,2024-08-31,0,jurriën timber,Arsenal,17-06-2001,Gemini,Air,Mercury,timber,17-06-2001
martin ødegaard,0,0,6.6,74,1208041,2024-08-31,0,,,,,,,ødegaard,
thomas partey,0,0,6.9,90,1208041,2024-08-31,0,,,,Gemini,,,partey,13-06-1993
declan rice,0,0,5.9,49,1208041,2024-08-31,0,declan rice,Arsenal,14-01-1999,Capricorn,Earth,Saturn,rice,14-01-1999
bukayo saka,0,1,7.2,90,1208041,2024-08-31,1,,,,,,,saka,
kai havertz,1,0,7.2,90,1208041,2024-08-31,1,kai havertz,Arsenal,11-06-1999,Gemini,Air,Mercury,havertz,11-06-1999
leandro trossard,0,0,6.9,59,1208041,2024-08-31,0,leandro trossard,Arsenal,04-12-1994,Sagittarius,Fire,Jupiter,trossard,04-12-1994
riccardo calafiori,0,0,6.3,31,1208041,2024-08-31,0,,,,Taurus,,,calafiori,19-05-2002
gabriel martinelli,0,0,6.3,16,1208041,2024-08-31,0,,,,Gemini,,,martinelli,18-06-2001
oleksandr zinchenko,0,0,6.3,10,1208041,2024-08-31,0,,,,,,,zinchenko,
tommy setford,0,0,0.0,0,1208041,2024-08-31,0,,,,,,,setford,
jakub kiwior,0,0,0.0,0,1208041,2024-08-31,0,,,,,,,kiwior,
jorginho,0,0,0.0,0,1208041,2024-08-31,0,,,,,,,jorginho,
myles lewis-skelly,0,0,0.0,0,1208041,2024-08-31,0,,,,,,,lewis-skelly,
salah oulad m'hand,0,0,0.0,0,1208041,2024-08-31,0,,,,,,,m'hand,
ethan nwaneri,0,0,0.0,0,1208041,2024-08-31,0,,,,,,,nwaneri,
bart verbruggen,0,0,8.2,90,1208041,2024-08-31,1,,,,Leo,,,verbruggen,18-08-2002
joël veltman,0,0,6.7,72,1208041,2024-08-31,0,,,,,,,veltman,
jan paul van hecke,0,0,7.5,90,1208041,2024-08-31,1,,,,Gemini,,,hecke,08-06-2000
lewis dunk,0,0,7.9,90,1208041,2024-08-31,1,,,,,,,dunk,
jack hinshelwood,0,0,6.9,90,1208041,2024-08-31,0,,,,Aries,,,hinshelwood,11-04-2005
james milner,0,0,6.3,17,1208041,2024-08-31,0,,,,,,,milner,
carlos baleba,0,0,6.9,90,1208041,2024-08-31,0,,,,Capricorn,,,baleba,03-01-2004
yankuba minteh,0,0,6.7,72,1208041,2024-08-31,0,,,,Cancer,,,minteh,22-07-2004
joão pedro,1,0,8.2,90,1208041,2024-08-31,1,,,,Libra,,,pedro,26-09-2001
kaoru mitoma,0,0,6.9,85,1208041,2024-08-31,0,,,,Taurus,,,mitoma,20-05-1997
danny welbeck,0,0,6.7,85,1208041,2024-08-31,0,,,,Sagittarius,,,welbeck,26-11-1990
yasin ayari,0,0,6.7,73,1208041,2024-08-31,0,,,,Libra,,,ayari,06-10-2003
pervis estupiñán,0,0,7.3,18,1208041,2024-08-31,1,,,,Aquarius,,,estupiñán,21-01-1998
georginio rutter,0,0,6.9,18,1208041,2024-08-31,0,,,,Taurus,,,rutter,20-04-2002
julio enciso,0,0,6.9,12,1208041,2024-08-31,0,,,,,,,enciso,
simon adingra,0,0,6.2,12,1208041,2024-08-31,0,,,,Capricorn,,,adingra,01-01-2002
jason steele,0,0,0.0,0,1208041,2024-08-31,0,,,,,,,steele,
tariq lamptey,0,0,0.0,0,1208041,2024-08-31,0,,,,,,,lamptey,
igor júlio,0,0,0.0,0,1208041,2024-08-31,0,,,,,,,júlio,
adam webster,0,0,0.0,0,1208041,2024-08-31,0,,,,,,,webster,
jordan pickford,0,0,7.0,90,1208044,2024-08-31,1,,,,,,,pickford,
séamus coleman,0,0,6.3,90,1208044,2024-08-31,0,,,,,,,coleman,
james tarkowski,0,0,6.9,90,1208044,2024-08-31,0,,,,,,,tarkowski,
michael keane,1,0,7.2,90,1208044,2024-08-31,1,,,,,,,keane,
vitaliy mykolenko,0,0,6.6,90,1208044,2024-08-31,0,,,,,,,mykolenko,
tim iroegbunam,0,0,7.2,90,1208044,2024-08-31,1,,,,,,,iroegbunam,
idrissa gueye,0,0,7.0,90,1208044,2024-08-31,1,,,,,,,gueye,
jack harrison,0,0,7.9,90,1208044,2024-08-31,1,,,,,,,harrison,
dwight mcneil,0,1,8.2,90,1208044,2024-08-31,1,,,,,,,mcneil,
iliman ndiaye,0,0,7.2,83,1208044,2024-08-31,1,,,,,,,ndiaye,
dominic calvert-lewin,1,1,8.0,88,1208044,2024-08-31,1,,,,,,,calvert-lewin,
abdoulaye doucouré,0,0,6.5,15,1208044,2024-08-31,0,,,,,,,doucouré,
beto,0,0,6.3,10,1208044,2024-08-31,0,,,,,,,beto,
joão virgínia,0,0,0.0,0,1208044,2024-08-31,0,,,,,,,virgínia,
jake o'brien,0,0,0.0,0,1208044,2024-08-31,0,,,,,,,o'brien,
ashley young,0,0,0.0,0,1208044,2024-08-31,0,,,,,,,young,
roman quintyne,0,0,0.0,0,1208044,2024-08-31,0,,,,,,,quintyne,
harrison armstrong,0,0,0.0,0,1208044,2024-08-31,0,,,,,,,armstrong,
james garner,0,0,0.0,0,1208044,2024-08-31,0,,,,,,,garner,
jesper lindstrøm,0,0,0.0,0,1208044,2024-08-31,0,,,,,,,lindstrøm,
kepa arrizabalaga,0,0,7.7,90,1208044,2024-08-31,1,,,,,,,arrizabalaga,
julian araujo,0,0,6.3,77,1208044,2024-08-31,0,,,,,,,araujo,
illia zabarnyi,0,0,6.9,90,1208044,2024-08-31,0,,,,Virgo,,,zabarnyi,01-09-2002
marcos senesi,0,0,6.7,77,1208044,2024-08-31,0,,,,,,,senesi,
miloš kerkez,0,0,6.2,66,1208044,2024-08-31,0,,,,Scorpio,,,kerkez,07-11-2003
lewis cook,1,0,7.2,90,1208044,2024-08-31,1,,,,Aquarius,,,cook,03-02-1997
ryan christie,0,0,6.3,66,1208044,2024-08-31,0,,,,Pisces,,,christie,22-02-1995
antoine semenyo,1,0,7.3,90,1208044,2024-08-31,1,,,,Capricorn,,,semenyo,07-01-2000
justin kluivert,0,1,7.3,90,1208044,2024-08-31,1,,,,Taurus,,,kluivert,05-05-1999
marcus tavernier,0,0,6.3,90,1208044,2024-08-31,0,,,,Aries,,,tavernier,22-03-1999
evanilson,0,0,6.2,65,1208044,2024-08-31,0,,,,Libra,,,evanilson,06-10-1999
luis sinisterra,1,1,8.2,25,1208044,2024-08-31,1,,,,,,,sinisterra,
alex scott,0,0,6.9,24,1208044,2024-08-31,0,,,,,,,scott,
dango ouattara,0,1,7.3,24,1208044,2024-08-31,1,,,,Aquarius,,,ouattara,11-02-2002
dean huijsen,0,0,6.6,13,1208044,2024-08-31,0,,,,Aries,,,huijsen,14-04-2005
adam smith,0,0,6.6,13,1208044,2024-08-31,0,,,,,,,smith,
mark travers,0,0,0.0,0,1208044,2024-08-31,0,,,,,,,travers,
james hill,0,0,0.0,0,1208044,2024-08-31,0,,,,,,,hill,
